region,block,row_class,child,share,tier,provenance
BR,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
BR,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
BR,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
BR,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
BR,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
BR,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
BR,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
BR,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
BR,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
BR,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
BR,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
BR,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
BR,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
BR,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
BR,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
BR,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
BR,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
BR,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
BR,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
BR,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
BR,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
BR,air,other,AIR.PAX,0.8966,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
BR,air,other,AIR.FRT,0.1034,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
BR,air,fuel_liquid,AIR.PAX,0.8966,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
BR,air,fuel_liquid,AIR.FRT,0.1034,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
BR,air,Q,AIR.FRT,1294.4954,observed,"ITF Y11, Mpkm; child re-denominates to it"
BR,air,Q,AIR.PAX,112196.3144,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
MX,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
MX,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
MX,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
MX,road_pipe,fuel_liquid,ROAD.FRT,0.4412,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
MX,road_pipe,fuel_liquid,ROAD.PAX,0.5588,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
MX,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
MX,road_pipe,Q,ROAD.FRT,226900.0,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
MX,road_pipe,Q,ROAD.PAX,465600.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
MX,rail,other,TRN.P,0.0223,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
MX,rail,other,TRN.F,0.9777,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
MX,rail,fuel_liquid,TRN.P,0.0111,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
MX,rail,fuel_liquid,TRN.F,0.9889,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
MX,rail,Q,TRN.P,891.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
MX,rail,Q,TRN.F,79728.0,observed,"ITF Y11, Mtkm; child re-denominates to it"
MX,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
MX,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
MX,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
MX,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
MX,sea,Q,SEA.FRT,21847.8988,observed,"ITF Y11, Mpkm; child re-denominates to it"
MX,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
MX,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
MX,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
MX,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
MX,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
MX,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
MX,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
MX,air,other,AIR.PAX,0.8533,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
MX,air,other,AIR.FRT,0.1467,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
MX,air,fuel_liquid,AIR.PAX,0.8533,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
MX,air,fuel_liquid,AIR.FRT,0.1467,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
MX,air,Q,AIR.FRT,774.6035,observed,"ITF Y11, Mpkm; child re-denominates to it"
MX,air,Q,AIR.PAX,45070.6365,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
AU,road_pipe,other,ROAD.FRT,0.8016,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
AU,road_pipe,other,ROAD.PAX,0.1984,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
AU,road_pipe,other,PIPE,0.0,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
AU,road_pipe,fuel_liquid,ROAD.FRT,0.9399,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
AU,road_pipe,fuel_liquid,ROAD.PAX,0.0601,4-bottom-up,vkm x NXTR intensity (liquid fuels; PIPE=0)
AU,road_pipe,fuel_liquid,PIPE,0.0,4-bottom-up,pipelines pump with electricity/gas
AU,road_pipe,Q,ROAD.FRT,191590.1168,observed,"ITF (total: hire n/a) Y11, Mtkm; child re-denominates to it"
AU,road_pipe,Q,ROAD.PAX,19843.7945,observed,"ITF Y11, Mpkm; child re-denominates to it"
AU,rail,other,TRN.P,0.1033,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
AU,rail,other,TRN.F,0.8967,4-price-x-volume,moveb_split_master.csv (see per-cell tiers there)
AU,rail,fuel_liquid,TRN.P,0.0534,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
AU,rail,fuel_liquid,TRN.F,0.9466,4-bottom-up,"traffic units (same per-tu intensity, leg-1 v0)"
AU,rail,Q,TRN.P,14770.5858,observed,"ITF Y11, Mpkm; child re-denominates to it"
AU,rail,Q,TRN.F,261830.5833,observed,"ITF Y11, Mtkm; child re-denominates to it"
AU,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
AU,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
AU,sea,fuel_liquid,SEA.PAX,0.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
AU,sea,fuel_liquid,SEA.FRT,1.0,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
AU,sea,Q,SEA.FRT,113357.0,observed,"ITF Y11, Mpkm; child re-denominates to it"
AU,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
AU,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
AU,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
AU,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
AU,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
AU,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
AU,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
AU,air,other,AIR.PAX,0.823,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
AU,air,other,AIR.FRT,0.177,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
AU,air,fuel_liquid,AIR.PAX,0.823,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
AU,air,fuel_liquid,AIR.FRT,0.177,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
AU,air,Q,AIR.FRT,2846.5988,observed,"ITF Y11, Mpkm; child re-denominates to it"
AU,air,Q,AIR.PAX,132333.5969,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
ID,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
ID,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
ID,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
ID,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ID,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ID,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ID,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ID,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ID,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
ID,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
ID,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ID,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ID,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
ID,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
ID,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
ID,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
ID,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ID,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ID,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ID,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ID,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
ID,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
ID,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ID,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ID,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ID,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ID,air,other,AIR.PAX,0.9062,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
ID,air,other,AIR.FRT,0.0938,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
ID,air,fuel_liquid,AIR.PAX,0.9062,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
ID,air,fuel_liquid,AIR.FRT,0.0938,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
ID,air,Q,AIR.FRT,754.2979,observed,"ITF Y11, Mpkm; child re-denominates to it"
ID,air,Q,AIR.PAX,72860.4715,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
ZA,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
ZA,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
ZA,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
ZA,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ZA,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ZA,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ZA,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ZA,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ZA,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
ZA,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
ZA,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ZA,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
ZA,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
ZA,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
ZA,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
ZA,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
ZA,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ZA,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ZA,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ZA,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ZA,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
ZA,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
ZA,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ZA,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
ZA,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
ZA,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
ZA,air,other,AIR.PAX,0.7091,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
ZA,air,other,AIR.FRT,0.2909,4-tonne-km-equivalent,"air split on revenue tonne-km (passengers at 100 kg, ICAO convention): the SBS class covers dedicated freighters only, our children cover the work"
ZA,air,fuel_liquid,AIR.PAX,0.7091,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
ZA,air,fuel_liquid,AIR.FRT,0.2909,4-tonne-km-equivalent,"fuel follows physical work: passengers at 100 kg (ICAO/GLEC mass allocation), freight at its tonnes"
ZA,air,Q,AIR.FRT,1072.9148,observed,"ITF Y11, Mpkm; child re-denominates to it"
ZA,air,Q,AIR.PAX,26148.2063,observed,"WB pax x ICAO stage length Y11, Mpkm; child re-denominates to it"
TW,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
TW,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
TW,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
TW,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
TW,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
TW,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
TW,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
TW,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
TW,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
TW,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
TW,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
TW,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
TW,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
TW,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
TW,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
TW,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
TW,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
TW,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
TW,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
TW,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
TW,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
TW,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
TW,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
TW,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
TW,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
TW,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
TW,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WA,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
WA,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
WA,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
WA,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WA,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WA,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WA,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WA,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WA,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
WA,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
WA,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WA,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WA,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
WA,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
WA,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
WA,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
WA,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WA,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WA,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
WA,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
WA,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WA,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WA,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
WA,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
WA,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WA,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WA,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WE,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
WE,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
WE,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
WE,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WE,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WE,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WE,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WE,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WE,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
WE,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
WE,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WE,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WE,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
WE,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
WE,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
WE,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
WE,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,sea,Q,SEA.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WE,sea,Q,SEA.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WE,iww,other,IWW.FRT,0.583,5-median,SBS Y11 median shares (RoW / no data)
WE,iww,other,IWW.PAX,0.417,5-median,SBS Y11 median shares (RoW / no data)
WE,iww,fuel_liquid,IWW.FRT,0.583,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,iww,fuel_liquid,IWW.PAX,0.417,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,iww,Q,IWW.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WE,iww,Q,IWW.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WE,air,other,AIR.FRT,0.0223,5-median,SBS Y11 median shares (RoW / no data)
WE,air,other,AIR.PAX,0.9777,5-median,SBS Y11 median shares (RoW / no data)
WE,air,fuel_liquid,AIR.FRT,0.0223,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,air,fuel_liquid,AIR.PAX,0.9777,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WE,air,Q,AIR.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WE,air,Q,AIR.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WF,road_pipe,other,ROAD.FRT,0.8016,5-median,SBS Y11 median shares (RoW / no data)
WF,road_pipe,other,ROAD.PAX,0.1984,5-median,SBS Y11 median shares (RoW / no data)
WF,road_pipe,other,PIPE,0.0,5-median,SBS Y11 median shares (RoW / no data)
WF,road_pipe,fuel_liquid,ROAD.FRT,0.8016,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WF,road_pipe,fuel_liquid,ROAD.PAX,0.1984,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WF,road_pipe,fuel_liquid,PIPE,0.0,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WF,road_pipe,Q,ROAD.FRT,0.0,none,no observed volume: child stays MEUR (declared)
WF,road_pipe,Q,ROAD.PAX,0.0,none,no observed volume: child stays MEUR (declared)
WF,rail,other,TRN.P,0.5503,5-median,SBS Y11 median shares (RoW / no data)
WF,rail,other,TRN.F,0.4497,5-median,SBS Y11 median shares (RoW / no data)
WF,rail,fuel_liquid,TRN.P,0.5503,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WF,rail,fuel_liquid,TRN.F,0.4497,5-fallback,no volumes: fuel follows the 'other' shares (declared)
WF,rail,Q,TRN.P,0.0,none,no observed volume: child stays MEUR (declared)
WF,rail,Q,TRN.F,0.0,none,no observed volume: child stays MEUR (declared)
WF,sea,other,SEA.FRT,0.6651,5-median,SBS Y11 median shares (RoW / no data)
WF,sea,other,SEA.PAX,0.3349,5-median,SBS Y11 median shares (RoW / no data)
WF,sea,fuel_liquid,SEA.FRT,0.6651,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
WF,sea,fuel_liquid,SEA.PAX,0.3349,5-money,no physical work observed for either child: fuel falls back to the monetary shares (declared)
